week,year,name,team,opp,score,fg-made,fg-att,xp-made,xp-att,pts
10,16,Wil Lutz,NO,vs DEN,L 23-25,1,1,2,3,5
10,16,Connor Barth,CHI,@ TB,L 10-36,1,1,1,1,4
10,16,Robbie Gould,NYG,vs CIN,W  21-20,0,0,3,3,3
10,16,Blair Walsh,MIN,@ WAS,L 20-26,0,0,2,3,2
10,16,Cody Parkey,CLE,@ BAL,L 7-28,0,0,1,1,1
10,16,Nick Folk,NYJ,vs LA,L 6-9,0,0,0,1,0
11,16,Roberto Aguayo,TB,@ KC,W  19-17,4,4,1,1,13
11,16,Graham Gano,CAR,vs NO,W  23-20,3,3,2,2,11
11,16,Chris Boswell,PIT,@ CLE,W  24-9,3,3,1,1,10
11,16,Dan Carpenter,BUF,@ CIN,W  16-12,3,3,1,1,10
11,16,Dan Bailey,DAL,vs BAL,W  27-17,2,2,3,3,9
11,16,Sebastian Janikowski,OAK,vs HOU,W  27-20,2,2,3,3,9
11,16,Steven Hauschka,SEA,vs PHI,W  26-15,2,3,2,3,8
11,16,Wil Lutz,NO,@ CAR,L 20-23,2,3,2,2,8
11,16,Nick Novak,HOU,@ OAK,L 20-27,2,2,2,2,8
11,16,Matt Prater,DET,vs JAX,W  26-19,2,2,2,3,8
11,16,Jason Myers,JAX,@ DET,L 19-26,2,2,1,2,7
11,16,Chandler Catanzaro,ARI,@ MIN,L 24-30,1,1,3,3,6
11,16,Mason Crosby,GB,@ WAS,L 24-42,1,2,3,3,6
11,16,Kai Forbath,MIN,vs ARI,W  30-24,1,1,3,4,6
11,16,Stephen Gostkowski,NE,@ SF,W  30-17,1,1,3,4,6
11,16,Dustin Hopkins,WAS,vs GB,W  42-24,1,1,3,4,6
11,16,Adam Vinatieri,IND,vs TEN,W  24-17,1,2,3,3,6
11,16,Phil Dawson,SF,vs NE,L 17-30,1,1,2,2,5
11,16,Cairo Santos,KC,vs TB,L 17-19,1,1,2,2,5
11,16,Ryan Succop,TEN,@ IND,L 17-24,1,1,2,2,5
11,16,Justin Tucker,BAL,@ DAL,L 17-27,1,1,2,2,5
11,16,Connor Barth,CHI,@ NYG,L 16-22,1,2,1,2,4
11,16,Robbie Gould,NYG,vs CHI,W  22-16,1,1,1,3,4
11,16,Greg Zuerlein,LA,vs MIA,L 10-14,1,2,1,1,4
11,16,Cody Parkey,CLE,vs PIT,L 9-24,1,1,0,1,3
11,16,Andrew Franks,MIA,@ LA,W  14-10,0,0,2,2,2
11,16,Caleb Sturgis,PHI,@ SEA,L 15-26,0,0,1,1,1
11,16,Mike Nugent,CIN,vs BUF,L 12-16,0,0,0,2,0
12,16,Justin Tucker,BAL,vs CIN,W  19-14,4,4,1,1,13
12,16,Stephen Gostkowski,NE,@ NYJ,W  22-17,3,4,1,1,10
12,16,Matt Prater,DET,vs MIN,W  16-13,3,3,1,1,10
12,16,Mason Crosby,GB,@ PHI,W  27-13,2,2,3,3,9
12,16,Sebastian Janikowski,OAK,vs CAR,W  35-32,2,2,3,3,9
12,16,Brandon McManus,DEN,vs KC,L 27-30,2,3,3,3,9
12,16,Ryan Succop,TEN,@ CHI,W  27-21,2,2,3,3,9
12,16,Matt Bryant,ATL,vs ARI,W  38-19,1,1,5,5,8
12,16,Dustin Hopkins,WAS,@ DAL,L 26-31,2,4,2,2,8
12,16,Cairo Santos,KC,@ DEN,W  30-27,2,2,2,2,8
12,16,Dan Bailey,DAL,vs WAS,W  31-26,1,1,4,4,7
12,16,Chandler Catanzaro,ARI,@ ATL,L 19-38,2,2,1,1,7
12,16,Kai Forbath,MIN,@ DET,L 13-16,2,2,1,1,7
12,16,Andrew Franks,MIA,vs SF,W  31-24,1,1,4,4,7
12,16,Wil Lutz,NO,vs LA,W  49-21,0,0,7,7,7
12,16,Nick Novak,HOU,vs SD,L 13-21,2,2,1,1,7
12,16,Cody Parkey,CLE,vs NYG,L 13-27,2,2,1,1,7
12,16,Caleb Sturgis,PHI,vs GB,L 13-27,2,2,1,1,7
12,16,Phil Dawson,SF,@ MIA,L 24-31,1,1,3,3,6
12,16,Mike Nugent,CIN,@ BAL,L 14-19,2,2,0,1,6
12,16,Nick Folk,NYJ,vs NE,L 17-22,1,2,2,2,5
12,16,Chris Boswell,PIT,@ IND,W  28-7,0,0,4,4,4
12,16,Connor Barth,CHI,vs TEN,L 21-27,0,0,3,3,3
12,16,Robbie Gould,NYG,@ CLE,W  27-13,0,0,3,4,3
12,16,Steven Hauschka,SEA,@ TB,L 5-14,1,1,0,0,3
12,16,Josh Lambo,SD,@ HOU,W  21-13,0,1,3,3,3
12,16,Jason Myers,JAX,@ BUF,L 21-28,0,0,3,3,3
12,16,Greg Zuerlein,LA,@ NO,L 21-49,0,0,3,3,3
12,16,Roberto Aguayo,TB,vs SEA,W  14-5,0,1,2,2,2
12,16,Dan Carpenter,BUF,vs JAX,W  28-21,0,0,2,3,2
12,16,Graham Gano,CAR,@ OAK,L 32-35,0,0,2,3,2
12,16,Adam Vinatieri,IND,vs PIT,L 7-28,0,1,1,1,1
13,16,Steven Hauschka,SEA,vs CAR,W  40-7,4,4,4,4,16
13,16,Matt Prater,DET,@ NO,W  28-13,5,5,1,1,16
13,16,Stephen Gostkowski,NE,vs LA,W  26-10,4,4,2,2,14
13,16,Mike Nugent,CIN,vs PHI,W  32-14,4,4,2,3,14
13,16,Sebastian Janikowski,OAK,vs BUF,W  38-24,3,3,3,3,12
13,16,Dustin Hopkins,WAS,@ ARI,L 23-31,3,3,2,2,11
13,16,Adam Vinatieri,IND,@ NYJ,W  41-10,2,2,5,5,11
13,16,Matt Bryant,ATL,vs KC,L 28-29,3,3,1,1,10
13,16,Randy Bullock,PIT,vs NYG,W  24-14,3,3,1,1,10
13,16,Kai Forbath,MIN,vs DAL,L 15-17,3,3,0,0,9
13,16,Roberto Aguayo,TB,@ SD,W  28-21,2,3,2,2,8
13,16,Brandon McManus,DEN,@ JAX,W  20-10,2,2,2,2,8
13,16,Justin Tucker,BAL,vs MIA,W  38-6,1,1,5,5,8
13,16,Chandler Catanzaro,ARI,vs WAS,W  31-23,1,2,4,4,7
13,16,Wil Lutz,NO,vs DET,L 13-28,2,2,1,1,7
13,16,Connor Barth,CHI,vs SF,W  26-6,1,1,3,3,6
13,16,Dan Carpenter,BUF,@ OAK,L 24-38,1,1,3,3,6
13,16,Phil Dawson,SF,@ CHI,L 6-26,2,2,0,0,6
13,16,Dan Bailey,DAL,@ MIN,W  17-15,1,1,2,2,5
13,16,Nick Folk,NYJ,vs IND,L 10-41,1,1,1,1,4
13,16,Jason Myers,JAX,vs DEN,L 10-20,1,1,1,1,4
13,16,Greg Zuerlein,LA,@ NE,L 10-26,1,1,1,1,4
13,16,Mason Crosby,GB,vs HOU,W  21-13,0,0,3,3,3
13,16,Josh Lambo,SD,vs TB,L 21-28,0,1,3,3,3
13,16,Cairo Santos,KC,@ ATL,W  29-28,0,0,3,4,3
13,16,Robbie Gould,NYG,@ PIT,L 14-24,0,0,2,2,2
13,16,Caleb Sturgis,PHI,@ CIN,L 14-32,0,1,2,2,2
13,16,Graham Gano,CAR,@ SEA,L 7-40,0,0,1,1,1
13,16,Nick Novak,HOU,@ GB,L 13-21,0,0,1,2,1
13,16,Andrew Franks,MIA,@ BAL,L 6-38,0,1,0,0,0
