week,year,name,team,opp,score,sacks,sack-yds,qb-hits,tackles,assists,fum-forced,fum-rec
1,16,Maurice Alexander,LA,@ SF,L 0-28,0.0,0.0,0,3,0,0,0
1,16,Robert Alford,ATL,vs TB,L 24-31,0.0,0.0,0,2,3,0,0
1,16,Beau Allen,PHI,vs CLE,W  29-10,0.0,0.0,0,0,1,0,0
1,16,Ricardo Allen,ATL,vs TB,L 24-31,0.0,0.0,0,5,2,0,0
1,16,Kiko Alonso,MIA,@ SEA,L 10-12,0.0,0.0,1,3,8,0,1
1,16,David Amerson,OAK,@ NO,W  35-34,0.0,0.0,0,4,0,0,0
1,16,Adrian Amos,CHI,@ HOU,L 14-23,0.0,0.0,0,5,0,0,0
1,16,Prince Amukamara,JAX,vs GB,L 23-27,0.0,0.0,0,2,0,0,0
1,16,Jonathan Anderson,CHI,@ HOU,L 14-23,0.0,0.0,0,0,0,0,0
1,16,Ezekiel Ansah,DET,@ IND,W  39-35,0.0,0.0,2,1,1,0,0
1,16,Stephone Anthony,NO,vs OAK,L 34-35,0.0,0.0,0,1,0,0,0
1,16,Eli Apple,NYG,@ DAL,W  20-19,0.0,0.0,0,4,0,0,0
1,16,Ray-Ray Armstrong,SF,vs LA,W  28-0,0.0,0.0,0,3,1,0,0
1,16,Denico Autry,OAK,@ NO,W  35-34,0.0,0.0,0,1,2,0,0
1,16,Akeem Ayers,IND,vs DET,L 35-39,0.0,0.0,0,1,0,0,0
1,16,Jonathan Babineaux,ATL,vs TB,L 24-31,0.0,0.0,0,2,0,0,0
1,16,Johnson Bademosi,DET,@ IND,W  39-35,0.0,0.0,0,0,0,0,0
1,16,Allen Bailey,KC,vs SD,W  33-27,0.0,0.0,0,2,0,0,0
1,16,Chris Baker,WAS,vs PIT,L 16-38,0.0,0.0,1,1,2,0,0
1,16,Adairius Barnes,DET,@ IND,W  39-35,0.0,0.0,0,0,0,0,0
1,16,Anthony Barr,MIN,@ TEN,W  25-16,0.0,0.0,1,1,1,0,0
1,16,Shaquil Barrett,DEN,vs CAR,W  21-20,0.0,0.0,1,1,0,0,0
1,16,Mark Barron,LA,@ SF,L 0-28,0.0,0.0,0,2,1,0,0
1,16,Daren Bates,OAK,@ NO,W  35-34,0.0,0.0,0,0,0,0,0
1,16,Houston Bates,WAS,vs PIT,L 16-38,0.0,0.0,0,0,0,0,0
1,16,Arrelious Benn,JAX,vs GB,L 23-27,0.0,0.0,0,0,0,0,0
1,16,Bene' Benwikere,CAR,@ DEN,L 20-21,0.0,0.0,0,2,0,0,0
1,16,Nat Berhe,NYG,@ DAL,W  20-19,0.0,0.0,0,3,2,0,0
1,16,Eric Berry,KC,vs SD,W  33-27,0.0,0.0,0,6,0,0,0
1,16,Antoine Bethea,SF,vs LA,W  28-0,0.0,0.0,0,4,0,0,0
1,16,Joel Bitonio,CLE,@ PHI,L 10-29,0.0,0.0,0,0,0,0,0
1,16,Angelo Blackson,TEN,vs MIN,L 16-25,0.0,0.0,0,1,1,0,0
2,16,Von Miller,DEN,vs IND,W  34-20,3.0,20.0,4,5,2,1,0
2,16,Frank Clark,SEA,@ LA,L 3-9,2.0,11.0,2,3,1,0,0
2,16,Dante Fowler,JAX,@ SD,L 14-38,2.0,12.0,2,5,1,0,0
2,16,Melvin Ingram,SD,vs JAX,W  38-14,2.0,10.0,2,3,0,1,0
2,16,Trent Murphy,WAS,vs DAL,L 23-27,2.0,10.0,3,3,3,1,0
2,16,Brian Orakpo,TEN,@ DET,W  16-15,2.0,10.0,2,4,0,0,0
2,16,Julius Peppers,GB,@ MIN,L 14-17,1.5,11.5,4,1,1,0,0
2,16,John Simon,HOU,vs KC,W  19-12,1.5,1.0,4,4,2,1,0
2,16,Devin Taylor,DET,vs TEN,L 15-16,1.5,8.0,2,4,3,0,0
2,16,J.J. Watt,HOU,vs KC,W  19-12,1.5,5.0,2,1,4,0,1
2,16,Derek Wolfe,DEN,vs IND,W  34-20,1.5,3.5,3,3,1,0,0
2,16,Sam Acho,CHI,vs PHI,L 14-29,1.0,3.0,0,2,1,0,0
2,16,Mario Addison,CAR,vs SF,W  46-27,1.0,0.0,1,1,2,0,0
2,16,Lorenzo Alexander,BUF,vs NYJ,L 31-37,1.0,4.0,0,4,0,1,0
2,16,Vic Beasley,ATL,@ OAK,W  35-28,1.0,0.0,1,2,0,0,0
2,16,Michael Bennett,SEA,@ LA,L 3-9,1.0,9.0,2,4,0,0,0
2,16,David Bruton,WAS,vs DAL,L 23-27,1.0,2.0,1,5,1,0,0
2,16,Will Clarke,CIN,@ PIT,L 16-24,1.0,9.0,1,1,0,0,0
2,16,Landon Collins,NYG,vs NO,W  16-13,1.0,5.0,1,5,1,0,0
2,16,Jack Crawford,DAL,@ WAS,W  27-23,1.0,6.0,1,3,1,0,0
2,16,Tyrone Crawford,DAL,@ WAS,W  27-23,1.0,8.0,1,1,0,0,0
2,16,Mike Daniels,GB,@ MIN,L 14-17,1.0,9.0,4,3,1,0,0
2,16,Kevin Dodd,TEN,@ DET,W  16-15,1.0,6.0,1,3,0,0,0
2,16,Markus Golden,ARI,vs TB,W  40-7,1.0,9.0,2,1,1,0,0
2,16,Brandon Graham,PHI,@ CHI,W  29-14,1.0,1.0,1,4,0,0,0
2,16,Everson Griffen,MIN,vs GB,W  17-14,1.0,10.0,2,2,0,1,0
2,16,Tamba Hali,KC,@ HOU,L 12-19,1.0,6.0,1,2,1,0,0
2,16,Leon Hall,NYG,vs NO,W  16-13,1.0,11.0,1,3,2,0,0
2,16,William Hayes,LA,vs SEA,W  9-3,1.0,8.0,2,1,4,0,0
2,16,Gerald Hodges,SF,@ CAR,L 27-46,1.0,0.0,1,2,8,1,0
2,16,Danielle Hunter,MIN,vs GB,W  17-14,1.0,13.0,1,3,1,1,0
2,16,Kerry Hyder,DET,vs TEN,L 15-16,1.0,0.0,2,1,0,0,0
2,16,Malcolm Jenkins,PHI,@ CHI,W  29-14,1.0,10.0,1,3,1,0,0
2,16,Timmy Jernigan,BAL,@ CLE,W  25-20,1.0,5.0,3,4,2,0,0
2,16,Tom Johnson,MIN,vs GB,W  17-14,1.0,2.0,4,1,1,0,0
2,16,Derrick Johnson,KC,@ HOU,L 12-19,1.0,8.0,1,8,3,0,0
2,16,Jason Jones,MIA,@ NE,L 24-31,1.0,8.0,2,1,2,0,0
2,16,Chandler Jones,ARI,vs TB,W  40-7,1.0,10.0,3,1,0,0,0
2,16,Cameron Jordan,NO,@ NYG,L 13-16,1.0,6.0,1,4,4,0,0
2,16,Linval Joseph,MIN,vs GB,W  17-14,1.0,4.0,1,5,1,0,0
2,16,Zach Kerr,IND,@ DEN,L 20-34,1.0,0.0,2,5,0,0,0
2,16,Karl Klug,TEN,@ DET,W  16-15,1.0,6.0,1,3,1,0,0
2,16,Star Lotulelei,CAR,vs SF,W  46-27,1.0,6.0,1,1,0,0,0
2,16,Clay Matthews,GB,@ MIN,L 14-17,1.0,7.0,1,3,0,0,0
2,16,Michael Mauti,NO,@ NYG,L 13-16,1.0,9.0,1,3,0,1,0
2,16,Stacy McGee,OAK,vs ATL,L 28-35,1.0,7.0,1,2,1,0,0
2,16,Benardrick McKinney,HOU,vs KC,W  19-12,1.0,8.0,1,2,6,0,0
2,16,Arthur Moats,PIT,vs CIN,W  24-16,1.0,0.0,1,1,2,0,0
2,16,Yannick Ngakoue,JAX,@ SD,L 14-38,1.0,1.0,0,2,1,1,0
2,16,Michael Pierce,BAL,@ CLE,W  25-20,1.0,6.0,2,1,0,0,0
2,16,Robert Quinn,LA,vs SEA,W  9-3,1.0,7.0,2,1,1,1,0
2,16,Brian Robison,MIN,vs GB,W  17-14,1.0,4.0,0,1,1,1,0
2,16,Noah Spence,TB,@ ARI,L 7-40,1.0,4.0,1,1,0,0,0
2,16,Michael Thomas,MIA,@ NE,L 24-31,1.0,14.0,1,2,1,1,0
2,16,Brent Urban,BAL,@ CLE,W  25-20,1.0,7.0,1,1,0,0,0
2,16,Destiny Vaeao,PHI,@ CHI,W  29-14,1.0,4.0,1,1,0,1,0
2,16,Willie Young,CHI,vs PHI,L 14-29,1.0,7.0,1,5,2,0,0
2,16,Ricky Jean Francois,WAS,vs DAL,L 23-27,0.5,1.0,1,1,4,0,0
2,16,Ryan Kerrigan,WAS,vs DAL,L 23-27,0.5,1.0,1,3,0,0,0
2,16,Haloti Ngata,DET,vs TEN,L 15-16,0.5,6.0,1,1,1,0,0
2,16,Nick Perry,GB,@ MIN,L 14-17,0.5,4.5,2,0,3,0,0
2,16,DeMarcus Ware,DEN,vs IND,W  34-20,0.5,3.5,1,0,1,0,0
2,16,Isa Abdul-Quddus,MIA,@ NE,L 24-31,0.0,0.0,0,4,4,0,0
2,16,Mike Adams,IND,@ DEN,L 20-34,0.0,0.0,2,4,1,0,0
2,16,Davante Adams,GB,@ MIN,L 14-17,0.0,0.0,0,0,0,0,0
2,16,Jahleel Addae,SD,vs JAX,W  38-14,0.0,0.0,0,6,0,0,0
2,16,Jay Ajayi,MIA,@ NE,L 24-31,0.0,0.0,0,0,0,0,0
2,16,D.J. Alexander,KC,@ HOU,L 12-19,0.0,0.0,0,0,0,0,0
2,16,Maurice Alexander,LA,vs SEA,W  9-3,0.0,0.0,0,2,2,0,0
2,16,Kwon Alexander,TB,@ ARI,L 7-40,0.0,0.0,0,6,1,0,0
2,16,Robert Alford,ATL,@ OAK,W  35-28,0.0,0.0,0,5,0,0,0
2,16,Antonio Allen,NYJ,@ BUF,W  37-31,0.0,0.0,0,0,0,0,0
2,16,Ricardo Allen,ATL,@ OAK,W  35-28,0.0,0.0,0,4,3,0,0
2,16,Beau Allen,PHI,@ CHI,W  29-14,0.0,0.0,0,2,0,0,0
2,16,Kiko Alonso,MIA,@ NE,L 24-31,0.0,0.0,2,4,7,0,1
2,16,Danny Amendola,NE,vs MIA,W  31-24,0.0,0.0,0,0,0,0,0
2,16,David Amerson,OAK,vs ATL,L 28-35,0.0,0.0,0,7,1,0,0
2,16,Adrian Amos,CHI,vs PHI,L 14-29,0.0,0.0,0,2,0,0,0
2,16,Zaire Anderson,DEN,vs IND,W  34-20,0.0,0.0,0,0,0,0,0
2,16,Eli Apple,NYG,vs NO,W  16-13,0.0,0.0,0,6,1,0,0
2,16,Thurston Armbrister,DET,vs TEN,L 15-16,0.0,0.0,0,3,0,0,0
2,16,Arik Armstead,SF,@ CAR,L 27-46,0.0,0.0,0,0,1,0,0
2,16,Ray-Ray Armstrong,SF,@ CAR,L 27-46,0.0,0.0,0,4,0,0,1
2,16,Geno Atkins,CIN,@ PIT,L 16-24,0.0,0.0,0,1,2,0,0
2,16,Jeremiah Attaochu,SD,vs JAX,W  38-14,0.0,0.0,0,0,0,0,0
2,16,Denico Autry,OAK,vs ATL,L 28-35,0.0,0.0,0,0,1,0,0
2,16,Cliff Avril,SEA,@ LA,L 3-9,0.0,0.0,0,0,1,0,0
2,16,Robert Ayers,TB,@ ARI,L 7-40,0.0,0.0,0,2,0,0,0
2,16,Akeem Ayers,IND,@ DEN,L 20-34,0.0,0.0,0,1,0,0,0
2,16,Allen Bailey,KC,@ HOU,L 12-19,0.0,0.0,0,0,1,0,0
2,16,Chris Baker,WAS,vs DAL,L 23-27,0.0,0.0,0,1,4,0,0
2,16,Anthony Barr,MIN,vs GB,W  17-14,0.0,0.0,0,1,1,0,0
2,16,Shaquil Barrett,DEN,vs IND,W  34-20,0.0,0.0,0,1,0,0,0
2,16,Mark Barron,LA,vs SEA,W  9-3,0.0,0.0,0,9,1,0,0
2,16,Connor Barwin,PHI,@ CHI,W  29-14,0.0,0.0,2,0,0,0,0
2,16,David Bass,TEN,@ DET,W  16-15,0.0,0.0,0,1,0,0,0
2,16,Daren Bates,OAK,vs ATL,L 28-35,0.0,0.0,0,0,0,0,0
2,16,Vonn Bell,NO,@ NYG,L 13-16,0.0,0.0,0,7,2,0,0
2,16,Nick Bellore,SF,@ CAR,L 27-46,0.0,0.0,0,0,0,0,0
2,16,Bene' Benwikere,CAR,vs SF,W  46-27,0.0,0.0,0,3,1,0,0
3,16,Everson Griffen,MIN,@ CAR,W  22-10,3.0,37.0,4,3,1,0,0
3,16,Shane Ray,DEN,@ CIN,W  29-17,3.0,12.0,3,3,3,0,0
3,16,Fletcher Cox,PHI,vs PIT,W  34-3,2.0,18.0,2,3,2,1,0
3,16,Nick Perry,GB,vs DET,W  34-27,2.0,8.0,2,6,1,0,0
3,16,Jabaal Sheard,NE,vs HOU,W  27-0,2.0,21.0,2,3,0,0,0
3,16,Terrell Suggs,BAL,@ JAX,W  19-17,2.0,9.0,2,3,0,0,0
3,16,Erik Walden,IND,vs SD,W  26-22,2.0,11.0,1,3,0,2,0
3,16,Lorenzo Alexander,BUF,vs ARI,W  33-18,1.5,4.5,1,4,2,1,0
3,16,Nick Fairley,NO,vs ATL,L 32-45,1.5,11.5,2,4,3,0,0
3,16,Ndamukong Suh,MIA,vs CLE,W  30-24,1.5,7.5,1,4,2,0,0
3,16,Kyle Williams,BUF,vs ARI,W  33-18,1.5,7.5,3,2,2,0,0
3,16,Chris Baker,WAS,@ NYG,W  29-27,1.0,12.0,1,3,0,1,0
3,16,Anthony Barr,MIN,@ CAR,W  22-10,1.0,7.0,1,2,5,0,0
3,16,Andre Branch,MIA,vs CLE,W  30-24,1.0,3.0,1,1,0,0,0
3,16,Ahmad Brooks,SF,@ SEA,L 18-37,1.0,6.0,1,3,1,0,0
3,16,Jatavis Brown,SD,@ IND,L 22-26,1.0,11.0,0,5,1,1,0
3,16,Will Clarke,CIN,vs DEN,L 17-29,1.0,3.0,1,1,1,0,0
3,16,Lavonte David,TB,vs LA,L 32-37,1.0,7.0,1,7,1,1,0
3,16,Thomas Davis,CAR,vs MIN,L 10-22,1.0,10.0,1,7,3,0,0
3,16,Glenn Dorsey,SF,@ SEA,L 18-37,1.0,11.0,1,1,0,0,0
3,16,Carlos Dunlap,CIN,vs DEN,L 17-29,1.0,6.0,2,1,2,0,0
3,16,Lavar Edwards,CAR,vs MIN,L 10-22,1.0,8.0,1,2,1,0,0
3,16,Kyler Fackrell,GB,vs DET,W  34-27,1.0,9.0,1,1,0,0,0
3,16,Dwight Freeney,ATL,@ NO,W  45-32,1.0,9.0,1,2,0,0,0
3,16,Markus Golden,ARI,@ BUF,L 18-33,1.0,8.0,1,4,2,0,0
3,16,Corey Graham,BUF,vs ARI,W  33-18,1.0,9.0,1,4,0,0,0
3,16,Brandon Graham,PHI,vs PIT,W  34-3,1.0,9.0,1,1,0,0,1
3,16,Lawrence Guy,BAL,@ JAX,W  19-17,1.0,9.0,1,3,0,0,0
3,16,Jerry Hughes,BUF,vs ARI,W  33-18,1.0,6.0,3,2,0,0,0
3,16,Danielle Hunter,MIN,@ CAR,W  22-10,1.0,5.0,1,1,4,0,0
3,16,Kerry Hyder,DET,@ GB,L 27-34,1.0,4.0,1,2,0,0,0
3,16,Malik Jackson,JAX,vs BAL,L 17-19,1.0,8.0,3,2,0,0,0
3,16,Tony Jefferson,ARI,@ BUF,L 18-33,1.0,7.0,1,6,3,1,0
3,16,Timmy Jernigan,BAL,@ JAX,W  19-17,1.0,8.0,1,2,0,0,0
3,16,Chandler Jones,ARI,@ BUF,L 18-33,1.0,2.0,1,3,0,0,0
3,16,Linval Joseph,MIN,@ CAR,W  22-10,1.0,4.0,1,2,5,0,0
3,16,Corey Lemonier,CLE,@ MIA,L 24-30,1.0,8.0,1,3,0,1,1
3,16,Bennie Logan,PHI,vs PIT,W  34-3,1.0,8.0,1,1,1,0,0
3,16,T.J. McDonald,LA,@ TB,W  37-32,1.0,6.0,1,3,0,0,0
3,16,Benardrick McKinney,HOU,@ NE,L 0-27,1.0,6.0,1,6,10,0,0
3,16,Von Miller,DEN,@ CIN,W  29-17,1.0,5.0,1,1,1,0,0
3,16,Kevin Minter,ARI,@ BUF,L 18-33,1.0,13.0,1,4,0,0,0
3,16,Trent Murphy,WAS,@ NYG,W  29-27,1.0,1.0,2,1,3,1,0
3,16,Yannick Ngakoue,JAX,vs BAL,L 17-19,1.0,7.0,1,1,0,1,0
3,16,Haloti Ngata,DET,@ GB,L 27-34,1.0,0.0,0,1,0,0,0
3,16,Brian Orakpo,TEN,vs OAK,L 10-17,1.0,4.0,1,2,0,0,0
3,16,Denzel Perryman,SD,@ IND,L 22-26,1.0,3.0,1,7,2,0,0
3,16,Jason Pierre-Paul,NYG,vs WAS,L 27-29,1.0,6.0,1,6,2,1,0
3,16,Robert Quinn,LA,@ TB,W  37-32,1.0,10.0,1,3,0,1,0
3,16,Brian Robison,MIN,@ CAR,W  22-10,1.0,5.0,1,2,0,0,0
3,16,Harrison Smith,MIN,@ CAR,W  22-10,1.0,6.0,1,6,1,0,1
3,16,Desmond Trufant,ATL,@ NO,W  45-32,1.0,8.0,1,3,0,0,0
3,16,Olivier Vernon,NYG,vs WAS,L 27-29,1.0,8.0,3,2,0,0,0
3,16,Cameron Wake,MIA,vs CLE,W  30-24,1.0,7.0,1,1,1,1,0
3,16,Denico Autry,OAK,@ TEN,W  17-10,0.5,1.0,1,0,1,0,0
3,16,Shilique Calhoun,OAK,@ TEN,W  17-10,0.5,1.0,1,0,1,0,0
3,16,Reshad Jones,MIA,vs CLE,W  30-24,0.5,0.5,0,9,1,0,0
3,16,Cameron Jordan,NO,vs ATL,L 32-45,0.5,3.5,2,1,3,0,0
3,16,Darron Lee,NYJ,@ KC,L 3-24,0.5,4.0,1,5,1,0,0
3,16,Lorenzo Mauldin,NYJ,@ KC,L 3-24,0.5,4.0,1,1,1,0,0
3,16,Sheldon Richardson,NYJ,@ KC,L 3-24,0.5,4.0,1,5,1,0,0
3,16,Leonard Williams,NYJ,@ KC,L 3-24,0.5,4.0,1,2,1,0,0
3,16,Isa Abdul-Quddus,MIA,vs CLE,W  30-24,0.0,0.0,2,2,0,0,0
3,16,Sam Acho,CHI,@ DAL,L 17-31,0.0,0.0,1,3,1,0,0
3,16,Mike Adams,IND,vs SD,W  26-22,0.0,0.0,0,2,1,0,1
3,16,Andrew Adams,NYG,vs WAS,L 27-29,0.0,0.0,0,0,0,0,0
3,16,Mario Addison,CAR,vs MIN,L 10-22,0.0,0.0,0,1,0,0,0
3,16,Roberto Aguayo,TB,vs LA,L 32-37,0.0,0.0,0,0,0,0,0
3,16,D.J. Alexander,KC,vs NYJ,W  24-3,0.0,0.0,0,0,0,0,0
3,16,Maurice Alexander,LA,@ TB,W  37-32,0.0,0.0,0,3,0,0,0
3,16,Mackensie Alexander,MIN,@ CAR,W  22-10,0.0,0.0,0,0,1,0,0
3,16,Kwon Alexander,TB,vs LA,L 32-37,0.0,0.0,0,6,1,0,0
3,16,Robert Alford,ATL,@ NO,W  45-32,0.0,0.0,0,7,1,0,0
3,16,Nate Allen,OAK,@ TEN,W  17-10,0.0,0.0,0,1,0,0,0
3,16,Ricardo Allen,ATL,@ NO,W  45-32,0.0,0.0,0,5,1,0,0
3,16,Antonio Allen,NYJ,@ KC,L 3-24,0.0,0.0,0,0,1,0,0
3,16,Kiko Alonso,MIA,vs CLE,W  30-24,0.0,0.0,0,6,2,0,0
3,16,Tyson Alualu,JAX,vs BAL,L 17-19,0.0,0.0,0,1,1,0,0
3,16,David Amerson,OAK,@ TEN,W  17-10,0.0,0.0,0,2,1,0,0
3,16,Adrian Amos,CHI,@ DAL,L 17-31,0.0,0.0,0,3,0,0,1
3,16,Stephen Anderson,HOU,@ NE,L 0-27,0.0,0.0,0,0,0,0,0
3,16,Jonathan Anderson,CHI,@ DAL,L 17-31,0.0,0.0,0,1,1,0,0
3,16,Henry Anderson,IND,vs SD,W  26-22,0.0,0.0,1,0,0,0,0
3,16,Zaire Anderson,DEN,@ CIN,W  29-17,0.0,0.0,0,0,0,0,0
3,16,Antonio Andrews,TEN,vs OAK,L 10-17,0.0,0.0,0,0,0,0,0
3,16,Stephone Anthony,NO,vs ATL,L 32-45,0.0,0.0,0,3,0,0,0
3,16,Eli Apple,NYG,vs WAS,L 27-29,0.0,0.0,0,1,0,0,0
3,16,Thurston Armbrister,DET,@ GB,L 27-34,0.0,0.0,0,0,0,0,0
3,16,Arik Armstead,SF,@ SEA,L 18-37,0.0,0.0,0,0,2,0,0
3,16,Geno Atkins,CIN,vs DEN,L 17-29,0.0,0.0,2,1,1,0,0
3,16,George Atkinson,CLE,@ MIA,L 24-30,0.0,0.0,0,0,0,0,0
3,16,Jeremiah Attaochu,SD,@ IND,L 22-26,0.0,0.0,0,0,0,0,0
3,16,Cliff Avril,SEA,vs SF,W  37-18,0.0,0.0,0,0,3,0,0
3,16,Akeem Ayers,IND,vs SD,W  26-22,0.0,0.0,1,0,0,0,0
3,16,Jonathan Babineaux,ATL,@ NO,W  45-32,0.0,0.0,0,2,0,0,0
3,16,Johnson Bademosi,DET,@ GB,L 27-34,0.0,0.0,0,0,0,0,0
3,16,Allen Bailey,KC,vs NYJ,W  24-3,0.0,0.0,0,1,0,0,0
3,16,Alvin Bailey,CLE,@ MIA,L 24-30,0.0,0.0,0,0,0,0,0
3,16,Chris Banjo,GB,vs DET,W  34-27,0.0,0.0,0,0,0,0,0
3,16,Shaquil Barrett,DEN,@ CIN,W  29-17,0.0,0.0,0,1,0,0,0
4,16,Cameron Heyward,PIT,vs KC,W  43-14,3.0,16.0,3,7,0,0,0
4,16,Derek Wolfe,DEN,@ TB,W  27-7,2.5,16.0,5,5,1,0,0
4,16,Carlos Dunlap,CIN,vs MIA,W  22-7,2.0,14.0,2,4,1,1,0
4,16,Cam Johnson,CLE,@ WAS,L 20-31,2.0,17.0,3,3,1,1,0
4,16,Geno Atkins,CIN,vs MIA,W  22-7,1.5,10.5,3,1,1,0,0
4,16,Aaron Donald,LA,@ ARI,W  17-13,1.5,9.5,5,4,1,1,0
4,16,Nick Fairley,NO,@ SD,W  35-34,1.5,6.5,6,2,1,0,0
4,16,Clinton McDonald,TB,vs DEN,L 7-27,1.5,8.5,2,6,2,0,0
4,16,Paul Posluszny,JAX,vs IND,W  30-27,1.5,17.0,2,5,2,0,0
4,16,Lorenzo Alexander,BUF,@ NE,W  16-0,1.0,0.0,1,3,1,0,0
4,16,Maurice Alexander,LA,@ ARI,W  17-13,1.0,9.0,1,4,1,0,0
4,16,Kwon Alexander,TB,vs DEN,L 7-27,1.0,0.0,2,7,0,0,0
4,16,Tyson Alualu,JAX,vs IND,W  30-27,1.0,8.0,1,1,1,0,0
4,16,Jeremiah Attaochu,SD,vs NO,L 34-35,1.0,5.0,1,3,0,0,0
4,16,Cliff Avril,SEA,@ NYJ,W  27-17,1.0,0.0,2,2,2,1,0
4,16,Akeem Ayers,IND,@ JAX,L 27-30,1.0,5.0,1,3,0,0,0
4,16,Michael Bennett,SEA,@ NYJ,W  27-17,1.0,4.0,1,3,0,0,0
4,16,Briean Boddy-Calhoun,CLE,@ WAS,L 20-31,1.0,10.0,1,1,0,0,0
4,16,Navorro Bowman,SF,vs DAL,L 17-24,1.0,8.0,1,7,1,0,0
4,16,Alan Branch,NE,vs BUF,L 0-16,1.0,0.0,1,4,1,0,0
4,16,Zach Brown,BUF,@ NE,W  16-0,1.0,4.0,2,12,5,2,0
4,16,Will Clarke,CIN,vs MIA,W  22-7,1.0,0.0,1,1,1,0,0
4,16,Jadeveon Clowney,HOU,vs TEN,W  27-20,1.0,6.0,2,2,0,0,0
4,16,Tyrone Crawford,DAL,@ SF,W  24-17,1.0,7.0,1,3,1,0,0
4,16,Dwight Freeney,ATL,vs CAR,W  48-33,1.0,8.0,2,1,0,0,0
4,16,Markus Golden,ARI,vs LA,L 13-17,1.0,14.0,2,2,0,0,0
4,16,Akiem Hicks,CHI,vs DET,W  17-14,1.0,7.0,2,2,1,0,0
4,16,Jaye Howard,KC,@ PIT,L 14-43,1.0,8.0,1,3,3,0,0
4,16,Jerry Hughes,BUF,@ NE,W  16-0,1.0,14.0,2,2,1,0,0
4,16,Kerry Hyder,DET,@ CHI,L 14-17,1.0,1.0,2,1,0,0,0
4,16,Melvin Ingram,SD,vs NO,L 34-35,1.0,10.0,1,5,0,0,0
4,16,Bruce Irvin,OAK,@ BAL,W  28-27,1.0,9.0,3,2,0,1,0
4,16,Chandler Jones,ARI,vs LA,L 13-17,1.0,5.0,1,4,0,1,1
4,16,Cameron Jordan,NO,@ SD,W  35-34,1.0,5.0,2,4,0,1,0
4,16,Luke Kuechly,CAR,@ ATL,L 33-48,1.0,7.0,1,11,1,0,0
4,16,Kyle Love,CAR,@ ATL,L 33-48,1.0,7.0,1,1,0,0,0
4,16,Khalil Mack,OAK,@ BAL,W  28-27,1.0,7.0,3,4,2,0,0
4,16,Sen'Derrick Marks,JAX,vs IND,W  30-27,1.0,3.0,4,2,0,0,0
4,16,Bobby McCain,MIA,@ CIN,L 7-22,1.0,11.0,1,2,2,0,0
4,16,Gerald McCoy,TB,vs DEN,L 7-27,1.0,11.0,1,1,1,0,0
4,16,Trent Murphy,WAS,vs CLE,W  31-20,1.0,6.0,1,5,0,0,0
4,16,Yannick Ngakoue,JAX,vs IND,W  30-27,1.0,7.0,1,4,0,1,0
4,16,Brian Orakpo,TEN,@ HOU,L 20-27,1.0,10.0,2,1,3,0,0
4,16,Jabaal Sheard,NE,vs BUF,L 0-16,1.0,2.0,0,3,0,0,0
4,16,Kawann Short,CAR,@ ATL,L 33-48,1.0,8.0,1,4,1,0,0
4,16,Buster Skrine,NYJ,vs SEA,L 17-27,1.0,14.0,1,3,1,0,0
4,16,Darius Slay,DET,@ CHI,L 14-17,1.0,7.0,1,4,0,0,0
4,16,Chris Smith,JAX,vs IND,W  30-27,1.0,4.0,1,2,0,0,0
4,16,Bobby Wagner,SEA,@ NYJ,W  27-17,1.0,6.0,2,6,4,0,0
4,16,Erik Walden,IND,@ JAX,L 27-30,1.0,4.0,2,3,0,0,0
4,16,Cornelius Washington,CHI,vs DET,W  17-14,1.0,9.0,1,1,0,0,0
4,16,Sylvester Williams,DEN,@ TB,W  27-7,1.0,7.0,2,2,0,0,0
4,16,Leonard Williams,NYJ,vs SEA,L 17-27,1.0,7.0,1,2,0,0,0
4,16,Vince Williams,PIT,vs KC,W  43-14,1.0,1.0,1,13,2,0,0
4,16,K.J. Wright,SEA,@ NYJ,W  27-17,1.0,4.0,1,4,4,0,0
4,16,Shaquil Barrett,DEN,@ TB,W  27-7,0.5,4.5,1,3,3,0,0
4,16,Ronald Blair,SF,vs DAL,L 17-24,0.5,1.5,1,0,1,0,0
4,16,Jared Crick,DEN,@ TB,W  27-7,0.5,4.5,4,2,1,0,0
4,16,Chris Davis,SF,vs DAL,L 17-24,0.5,1.5,1,0,1,0,0
4,16,Dee Ford,KC,@ PIT,L 14-43,0.5,2.5,1,2,4,0,0
4,16,Michael Johnson,CIN,vs MIA,W  22-7,0.5,4.5,2,0,1,0,0
4,16,Josh Johnson,JAX,vs IND,W  30-27,0.5,5.0,1,3,2,0,0
4,16,Zach Kerr,IND,@ JAX,L 27-30,0.5,1.5,1,1,1,0,0
4,16,Paul Kruger,NO,@ SD,W  35-34,0.5,1.5,2,2,0,0,0
4,16,Von Miller,DEN,@ TB,W  27-7,0.5,4.0,2,2,2,0,0
4,16,Dontari Poe,KC,@ PIT,L 14-43,0.5,2.5,1,0,1,0,0
4,16,Hassan Ridgeway,IND,@ JAX,L 27-30,0.5,1.5,1,1,1,0,0
4,16,Eugene Sims,LA,@ ARI,W  17-13,0.5,4.5,1,2,2,0,1
4,16,Akeem Spence,TB,vs DEN,L 7-27,0.5,0.5,1,1,4,0,0
4,16,Isa Abdul-Quddus,MIA,@ CIN,L 7-22,0.0,0.0,0,2,4,0,0
4,16,Sam Acho,CHI,vs DET,W  17-14,0.0,0.0,0,1,0,0,0
4,16,Mike Adams,IND,@ JAX,L 27-30,0.0,0.0,0,5,0,1,0
